,fname,image_height,image_width,start_x,start_y,end_x,end_y,detect_conf,mask,withoutMask
16334,2682.jpg,518,780,377,225,397,247,0,0.9087002,0.09129972
16335,2682.jpg,518,780,312,239,323,250,0,0.5333292,0.46667087
16336,2682.jpg,518,780,330,241,341,254,0,0.9522502,0.0477498
16337,2682.jpg,518,780,110,246,119,257,0,0.7946915,0.20530851
16338,3620.jpg,642,960,726,254,746,277,0,0.9147326,0.08526745
16339,3620.jpg,642,960,856,271,891,316,0,0.8826375,0.11736254
16340,3620.jpg,642,960,373,275,384,290,0,0.7488465,0.25115356
16341,3620.jpg,642,960,800,268,809,280,0,0.6596296,0.3403704
16342,3620.jpg,642,960,153,281,159,289,0,0.44660106,0.5533989
16343,2096.jpg,341,512,276,129,317,156,0,0.6412291,0.3587709
16344,2096.jpg,341,512,119,103,144,135,0,0.9968227,0.0031772829
16345,2096.jpg,341,512,506,15,512,26,0,0.8298424,0.17015757
16346,2096.jpg,341,512,78,23,84,30,0,0.55083865,0.44916132
16347,2611.jpg,297,512,210,99,220,113,0,0.6764806,0.32351944
16348,2611.jpg,297,512,168,113,178,127,0,0.40143353,0.5985664
16349,2611.jpg,297,512,190,109,202,126,0,0.40355816,0.59644186
16350,2611.jpg,297,512,56,170,71,185,0,0.09613139,0.90386856
16351,2611.jpg,297,512,312,129,327,149,0,0.76607007,0.23392998
16352,24.jpg,320,512,24,130,40,148,0,0.14131239,0.85868764
16353,24.jpg,320,512,186,175,218,217,0,0.99991477,8.5264015e-05
16354,24.jpg,320,512,221,120,234,132,0,0.35566273,0.64433724
16355,24.jpg,320,512,107,136,122,152,0,0.6224626,0.3775374
16356,24.jpg,320,512,284,141,298,163,0,0.43906793,0.560932
16357,24.jpg,320,512,282,86,291,97,0,0.29421183,0.7057882
16358,24.jpg,320,512,452,61,461,76,0,0.7481744,0.25182563
16359,24.jpg,320,512,88,108,96,118,0,0.5551521,0.44484785
16360,24.jpg,320,512,329,130,340,140,0,0.19489811,0.80510193
16361,24.jpg,320,512,213,109,221,119,0,0.6643212,0.33567885
16362,24.jpg,320,512,344,118,353,128,0,0.27446583,0.7255342
16363,24.jpg,320,512,165,116,174,127,0,0.62456524,0.37543476
16364,24.jpg,320,512,158,108,165,118,0,0.51185656,0.48814347
16365,3217.jpg,588,886,390,287,411,312,0,0.08538382,0.91461617
16366,3217.jpg,588,886,255,285,275,312,0,0.9585695,0.041430485
16367,3217.jpg,588,886,173,288,195,321,0,0.97102386,0.028976163
16368,3217.jpg,588,886,309,297,328,324,0,0.9542745,0.04572554
16369,3217.jpg,588,886,469,310,485,330,0,0.8784846,0.121515445
16370,3217.jpg,588,886,530,336,553,374,0,0.9994543,0.00054567493
16371,3217.jpg,588,886,519,312,536,332,0,0.99572504,0.004275019
16372,3217.jpg,588,886,690,269,718,311,0,0.9928558,0.007144237
16373,3217.jpg,588,886,818,330,831,344,0,0.6385556,0.36144444
16374,3683.jpg,443,655,259,177,295,219,0,0.33627936,0.66372067
16375,3683.jpg,443,655,385,159,424,212,0,0.94107205,0.05892792
16376,3683.jpg,443,655,339,178,369,216,0,0.29466772,0.7053322
16377,3683.jpg,443,655,503,164,545,209,0,0.8783058,0.12169423
16378,3683.jpg,443,655,151,151,193,201,0,0.9997894,0.00021064654
16379,3683.jpg,443,655,444,159,493,223,0,0.99556595,0.0044340873
16380,3683.jpg,443,655,569,187,606,231,0,0.9843774,0.015622672
16381,3683.jpg,443,655,60,115,109,195,0,0.9994862,0.0005137797
16382,1000.jpg,519,800,498,417,572,499,0,0.99307126,0.006928716
16383,1000.jpg,519,800,316,248,343,278,0,0.9961467,0.003853326
16384,1000.jpg,519,800,466,188,480,204,0,0.07666679,0.9233332
16385,1000.jpg,519,800,574,273,604,303,0,0.18168612,0.8183139
16386,1000.jpg,519,800,265,279,284,314,0,0.9298853,0.070114635
16387,1000.jpg,519,800,139,162,150,176,0,0.52240354,0.47759646
16388,1000.jpg,519,800,409,209,428,231,0,0.20471205,0.7952879
16389,1000.jpg,519,800,219,171,232,186,0,0.5545476,0.44545248
16390,1000.jpg,519,800,158,187,175,205,0,0.88831705,0.111682944
16391,1000.jpg,519,800,568,188,583,206,0,0.9696246,0.030375391
16392,1000.jpg,519,800,273,197,289,216,0,0.11563229,0.8843677
16393,1000.jpg,519,800,502,119,508,126,0,0.13270438,0.8672956
16394,1000.jpg,519,800,131,121,140,132,0,0.80996746,0.19003248
16395,1000.jpg,519,800,292,146,299,154,0,0.43120852,0.56879145
16396,1000.jpg,519,800,441,185,455,199,0,0.8941443,0.10585573
16397,1000.jpg,519,800,83,477,132,514,0,0.18888123,0.8111188
16398,1179.jpg,440,660,330,189,380,256,0,4.232924e-05,0.9999577
16399,1380.jpg,436,680,147,132,174,165,0,0.49591795,0.50408214
16400,1380.jpg,436,680,306,151,329,183,0,0.011840175,0.9881598
16401,1380.jpg,436,680,410,145,433,172,0,0.93760663,0.062393397
16402,1380.jpg,436,680,532,155,557,186,0,0.94273525,0.057264738
16403,1380.jpg,436,680,617,148,643,179,0,0.9220364,0.077963546
16404,1380.jpg,436,680,83,146,109,177,0,0.84792,0.15208001
16405,3141.jpg,406,650,367,30,388,53,0,0.9906317,0.009368277
16406,3141.jpg,406,650,408,92,430,118,0,0.036504325,0.96349573
16407,3141.jpg,406,650,370,170,395,200,0,0.85611,0.14389002
16408,2180.jpg,710,600,466,535,488,563,0,0.15583412,0.84416586
16409,2180.jpg,710,600,46,38,52,45,0,0.19616552,0.8038345
16410,3769.jpg,538,1600,1290,102,1332,153,0,0.29473776,0.7052622
16411,3769.jpg,538,1600,1091,101,1136,157,0,0.87304884,0.1269511
16412,3769.jpg,538,1600,848,220,860,236,0,0.35447234,0.6455276
16413,3769.jpg,538,1600,212,331,246,374,0,0.7458735,0.25412652
16414,3769.jpg,538,1600,650,306,670,339,0,0.46240562,0.5375944
16415,3769.jpg,538,1600,488,276,506,313,0,0.5552523,0.4447476
16416,3769.jpg,538,1600,1161,182,1172,195,0,0.3182881,0.6817119
16417,3769.jpg,538,1600,176,187,186,204,0,0.09167508,0.90832496
16418,3769.jpg,538,1600,373,205,383,221,0,0.3702538,0.6297462
16419,3769.jpg,538,1600,1136,184,1144,195,0,0.2663915,0.73360854
16420,3769.jpg,538,1600,172,235,186,259,0,0.36162123,0.6383788
16421,3769.jpg,538,1600,582,297,605,334,0,0.9517198,0.04828017
16422,3769.jpg,538,1600,84,232,99,252,0,0.18006493,0.8199351
16423,3769.jpg,538,1600,1039,178,1048,188,0,0.6404568,0.35954317
16424,3769.jpg,538,1600,10,216,23,234,0,0.61907506,0.380925
16425,3769.jpg,538,1600,734,200,743,212,0,0.13150431,0.8684957
16426,3769.jpg,538,1600,899,212,906,222,0,0.33731416,0.6626858
16427,3769.jpg,538,1600,249,204,257,215,0,0.35769707,0.6423029
16428,3769.jpg,538,1600,773,177,782,187,0,0.103670076,0.8963299
16429,3769.jpg,538,1600,422,202,432,216,0,0.5624491,0.43755093
16430,3769.jpg,538,1600,642,204,650,215,0,0.31403923,0.6859608
16431,3769.jpg,538,1600,117,304,145,335,0,0.045178983,0.95482105
16432,3769.jpg,538,1600,411,213,424,229,0,0.39381444,0.60618556
16433,3769.jpg,538,1600,538,194,547,205,0,0.31263208,0.68736786
16434,3769.jpg,538,1600,343,222,355,238,0,0.09354815,0.9064518
16435,938.jpg,681,1024,387,573,445,641,0,0.06699639,0.93300366
16436,938.jpg,681,1024,83,551,122,608,0,0.09220143,0.9077986
16437,938.jpg,681,1024,483,521,507,555,0,0.03449752,0.9655025
16438,938.jpg,681,1024,864,594,890,632,0,0.0334002,0.96659976
16439,938.jpg,681,1024,185,556,222,624,0,0.016871983,0.9831281
16440,938.jpg,681,1024,680,395,691,410,0,0.10049293,0.8995071
16441,938.jpg,681,1024,422,460,437,480,0,0.04723193,0.952768
16442,938.jpg,681,1024,724,608,756,643,0,0.0011457469,0.9988543
16443,938.jpg,681,1024,391,499,410,524,0,0.02203287,0.97796714
16444,938.jpg,681,1024,214,503,231,524,0,0.045418642,0.9545814
16445,938.jpg,681,1024,493,488,509,506,0,0.038394593,0.9616054
16446,938.jpg,681,1024,406,374,413,383,0,0.31390727,0.6860928
16447,938.jpg,681,1024,108,453,124,477,0,0.014878298,0.9851217
16448,938.jpg,681,1024,942,391,950,402,0,0.6794407,0.3205593
16449,938.jpg,681,1024,590,416,603,432,0,0.090690754,0.90930927
16450,938.jpg,681,1024,677,495,697,523,0,0.047680583,0.9523194
16451,938.jpg,681,1024,52,507,69,527,0,0.081814535,0.9181854
16452,938.jpg,681,1024,976,430,987,444,0,0.10591863,0.8940813
16453,938.jpg,681,1024,352,444,364,460,0,0.100431584,0.89956844
16454,938.jpg,681,1024,42,427,54,443,0,0.015348758,0.9846512
16455,938.jpg,681,1024,430,422,441,436,0,0.16049598,0.839504
16456,938.jpg,681,1024,800,461,812,477,0,0.08168765,0.9183124
16457,938.jpg,681,1024,682,454,695,471,0,0.05156458,0.9484354
16458,938.jpg,681,1024,723,518,746,543,0,0.20327114,0.79672885
16459,938.jpg,681,1024,421,375,428,382,0,0.3187878,0.6812122
16460,938.jpg,681,1024,921,591,979,660,0,0.029413683,0.97058636
16461,938.jpg,681,1024,295,466,316,488,0,0.007682175,0.9923178
16462,938.jpg,681,1024,704,387,710,394,0,0.18880983,0.8111902
16463,938.jpg,681,1024,840,393,849,404,0,0.15835723,0.84164274
16464,938.jpg,681,1024,375,506,390,524,0,0.03302669,0.96697336
16465,938.jpg,681,1024,242,484,252,499,0,0.08586502,0.914135
16466,938.jpg,681,1024,375,375,381,384,0,0.111981004,0.888019
16467,938.jpg,681,1024,503,609,522,651,0,0.018650493,0.9813495
16468,938.jpg,681,1024,642,595,670,643,0,0.018408518,0.98159146
16469,938.jpg,681,1024,358,403,367,414,0,0.09463945,0.9053605
16470,938.jpg,681,1024,480,461,497,487,0,0.1368567,0.86314327
16471,938.jpg,681,1024,974,470,987,494,0,0.051537104,0.9484629
16472,938.jpg,681,1024,342,422,355,439,0,0.10484314,0.89515686
16473,938.jpg,681,1024,493,437,505,452,0,0.020172093,0.97982794
16474,938.jpg,681,1024,531,405,549,426,0,0.028398799,0.9716011
16475,938.jpg,681,1024,416,406,424,417,0,0.07723629,0.92276376
16476,938.jpg,681,1024,721,407,732,422,0,0.117380545,0.8826195
16477,938.jpg,681,1024,475,421,485,437,0,0.20139909,0.7986009
16478,938.jpg,681,1024,807,384,815,395,0,0.06690764,0.9330924
16479,938.jpg,681,1024,868,376,874,384,0,0.1777977,0.8222023
16480,938.jpg,681,1024,974,380,981,388,0,0.11536148,0.88463855
16481,938.jpg,681,1024,18,496,32,516,0,0.1523981,0.84760195
16482,938.jpg,681,1024,870,473,888,496,0,0.012156941,0.98784304
16483,938.jpg,681,1024,674,413,683,424,0,0.31668842,0.6833116
16484,938.jpg,681,1024,937,422,948,435,0,0.096312344,0.90368766
16485,938.jpg,681,1024,746,392,753,401,0,0.37693763,0.6230624
16486,938.jpg,681,1024,333,590,360,621,0,0.06706161,0.9329384
16487,314.jpg,1440,1920,369,428,442,521,0,0.20473394,0.7952661
16488,314.jpg,1440,1920,1542,454,1648,592,0,0.99951494,0.0004850608
16489,314.jpg,1440,1920,795,419,899,546,0,0.9995865,0.00041346386
16490,314.jpg,1440,1920,1859,462,1875,483,0,0.9991621,0.00083794346
16491,3681.jpg,540,960,73,238,101,270,0,0.9625673,0.037432667
16492,3681.jpg,540,960,258,217,273,232,0,0.12467682,0.8753232
16493,3681.jpg,540,960,422,227,440,250,0,0.97058153,0.029418452
16494,3681.jpg,540,960,837,247,856,275,0,0.77845097,0.22154902
16495,3681.jpg,540,960,185,249,202,270,0,0.07868838,0.9213117
16496,3681.jpg,540,960,821,219,840,245,0,0.95349145,0.046508566
16497,3681.jpg,540,960,622,215,634,237,0,0.22082567,0.7791743
16498,3681.jpg,540,960,498,202,505,210,0,0.096311286,0.9036887
16499,3681.jpg,540,960,495,220,505,234,0,0.406012,0.59398806
16500,3292.jpg,720,1280,132,108,204,197,0,0.00011826818,0.99988174
16501,3292.jpg,720,1280,280,55,358,181,0,5.861546e-05,0.99994135
16502,144.jpg,600,800,436,376,453,395,0,0.03857858,0.9614215
16503,144.jpg,600,800,711,237,722,251,0,0.13931444,0.8606855
16504,144.jpg,600,800,541,412,558,434,0,0.37941742,0.6205826
16505,144.jpg,600,800,308,165,317,177,0,0.7809832,0.21901682
16506,144.jpg,600,800,353,559,370,580,0,0.92170525,0.07829477
16507,144.jpg,600,800,385,354,400,372,0,0.34617296,0.653827
16508,144.jpg,600,800,355,15,361,24,0,0.48447797,0.51552206
16509,144.jpg,600,800,684,235,695,248,0,0.8139676,0.18603244
16510,144.jpg,600,800,399,198,411,212,0,0.33524725,0.6647527
16511,144.jpg,600,800,377,138,387,149,0,0.0732832,0.9267168
16512,144.jpg,600,800,354,147,363,157,0,0.5262877,0.4737123
16513,144.jpg,600,800,375,177,385,187,0,0.25882414,0.7411759
16514,144.jpg,600,800,702,195,712,208,0,0.7187493,0.28125072
16515,144.jpg,600,800,356,120,366,131,0,0.08096878,0.9190312
16516,144.jpg,600,800,370,83,378,93,0,0.29039097,0.709609
16517,144.jpg,600,800,312,291,324,308,0,0.80341977,0.19658022
16518,144.jpg,600,800,723,220,733,234,0,0.55301106,0.44698888
16519,144.jpg,600,800,336,199,346,212,0,0.30674306,0.693257
16520,144.jpg,600,800,732,428,747,445,0,0.11609795,0.8839021
16521,144.jpg,600,800,684,216,696,229,0,0.4707363,0.52926373
16522,144.jpg,600,800,370,272,379,283,0,0.25120503,0.748795
16523,144.jpg,600,800,616,106,626,116,0,0.5136225,0.48637748
16524,144.jpg,600,800,371,19,378,27,0,0.6086202,0.39137974
16525,144.jpg,600,800,531,322,544,336,0,0.7188376,0.2811624
16526,144.jpg,600,800,595,486,613,500,0,0.44294235,0.5570577
16527,144.jpg,600,800,287,231,296,242,0,0.13336678,0.8666333
16528,144.jpg,600,800,478,225,488,236,0,0.24167772,0.7583223
16529,144.jpg,600,800,699,271,710,282,0,0.5162392,0.48376068
16530,144.jpg,600,800,396,438,407,454,0,0.7526588,0.24734119
16531,144.jpg,600,800,402,17,409,25,0,0.7270522,0.2729477
16532,144.jpg,600,800,513,267,526,280,0,0.67142695,0.32857308
16533,144.jpg,600,800,372,58,378,67,0,0.3219838,0.6780162
16534,144.jpg,600,800,345,238,353,251,0,0.19788991,0.80211014
16535,144.jpg,600,800,358,455,370,476,0,0.056392822,0.94360715
16536,144.jpg,600,800,275,198,285,210,0,0.73745406,0.26254588
16537,144.jpg,600,800,430,22,437,31,0,0.25631082,0.7436892
16538,144.jpg,600,800,201,231,211,241,0,0.66335166,0.33664832
16539,144.jpg,600,800,334,16,339,24,0,0.74685436,0.25314558
16540,144.jpg,600,800,73,450,79,458,0,0.36176807,0.63823193
16541,144.jpg,600,800,367,204,374,216,0,0.60379505,0.39620495
16542,144.jpg,600,800,453,404,465,424,0,0.45399603,0.54600394
16543,144.jpg,600,800,371,116,380,126,0,0.3488368,0.6511633
16544,144.jpg,600,800,397,30,403,37,0,0.07154314,0.9284569
16545,144.jpg,600,800,366,18,371,25,0,0.61316055,0.38683945
16546,144.jpg,600,800,400,64,407,72,0,0.77669275,0.22330728
16547,144.jpg,600,800,388,23,395,31,0,0.1412155,0.8587845
16548,144.jpg,600,800,426,43,434,54,0,0.95795995,0.0420401
16549,144.jpg,600,800,142,135,150,146,0,0.8650755,0.13492449
16550,4163.jpg,480,640,311,263,357,300,0,0.4512739,0.54872614
16551,4163.jpg,480,640,604,180,627,204,0,0.19703306,0.80296695
16552,4163.jpg,480,640,99,233,128,252,0,0.07747368,0.9225263
16553,4163.jpg,480,640,446,187,467,208,0,0.15612748,0.84387255
16554,4163.jpg,480,640,219,171,232,187,0,0.10853099,0.89146906
16555,4163.jpg,480,640,584,163,600,182,0,0.09626212,0.9037379
16556,4163.jpg,480,640,508,106,520,121,0,0.4361212,0.5638788
16557,4163.jpg,480,640,127,180,141,197,0,0.10236518,0.8976348
16558,4163.jpg,480,640,242,159,253,168,0,0.10426585,0.8957342
16559,4163.jpg,480,640,526,205,546,220,0,0.017287776,0.98271215
16560,4163.jpg,480,640,386,160,399,173,0,0.026240248,0.9737597
16561,4163.jpg,480,640,366,186,380,201,0,0.06225696,0.93774307
16562,4163.jpg,480,640,38,213,57,226,0,0.32956314,0.67043686
16563,4163.jpg,480,640,162,257,197,279,0,0.26557952,0.7344205
16564,4163.jpg,480,640,275,177,286,186,0,0.44776145,0.5522385
16565,4163.jpg,480,640,339,169,353,181,0,0.03376503,0.96623504
16566,4163.jpg,480,640,86,178,100,189,0,0.16399303,0.836007
16567,4163.jpg,480,640,483,178,495,190,0,0.31766444,0.6823356
16568,4163.jpg,480,640,358,157,367,166,0,0.27512574,0.72487426
16569,4163.jpg,480,640,302,161,309,170,0,0.28651255,0.71348745
16570,4163.jpg,480,640,440,271,444,277,0,0.46769634,0.53230363
16571,2602.jpg,608,940,32,336,79,397,0,2.8409859e-06,0.99999714
16572,2602.jpg,608,940,446,202,492,262,0,9.3357374e-07,0.99999905
16573,2602.jpg,608,940,854,363,900,420,0,0.0016586327,0.9983413
16574,2602.jpg,608,940,206,346,253,402,0,9.821097e-05,0.9999018
16575,2602.jpg,608,940,673,377,717,427,0,4.161911e-06,0.9999958
16576,1520.jpg,375,600,327,164,335,179,0,0.16910942,0.83089054
16577,1520.jpg,375,600,238,154,247,164,0,0.059091974,0.940908
16578,2710.jpg,565,1004,299,239,340,290,0,0.016941622,0.98305833
16579,2710.jpg,565,1004,462,68,502,124,0,0.99131584,0.008684188
16580,2710.jpg,565,1004,824,21,831,32,0,0.29178053,0.70821947
16581,1287.jpg,378,503,166,78,287,230,0,0.9998882,0.00011180267
16582,1287.jpg,378,503,145,31,157,45,0,0.4297115,0.5702885
16583,1814.jpg,449,665,61,76,95,112,0,0.00029052957,0.9997094
16584,1814.jpg,449,665,4,213,51,266,0,2.0953861e-05,0.999979
16585,1814.jpg,449,665,563,72,596,118,0,0.9990288,0.00097120274
16586,1814.jpg,449,665,299,194,323,217,0,0.0030709435,0.9969291
16587,1814.jpg,449,665,330,233,358,268,0,0.13226075,0.86773926
16588,1814.jpg,449,665,242,253,266,274,0,0.02220124,0.97779876
16589,1814.jpg,449,665,373,98,395,125,0,0.38256404,0.617436
16590,1814.jpg,449,665,594,367,644,441,0,0.9501348,0.049865182
16591,1814.jpg,449,665,138,79,158,106,0,0.048760623,0.95123935
16592,1814.jpg,449,665,633,80,641,89,0,0.38378662,0.6162134
16593,694.jpg,549,824,419,139,456,185,0,0.19018207,0.80981797
16594,694.jpg,549,824,223,124,256,172,0,0.9217793,0.07822073
16595,694.jpg,549,824,668,121,703,181,0,0.83338374,0.16661628
16596,694.jpg,549,824,569,142,579,156,0,0.07384624,0.9261538
16597,2964.jpg,443,665,286,89,322,132,0,0.17797123,0.82202876
16598,2964.jpg,443,665,211,88,247,138,0,0.999065,0.0009349893
16599,2964.jpg,443,665,105,84,134,113,0,0.004218572,0.9957814
16600,2964.jpg,443,665,461,139,482,184,0,0.56127405,0.43872598
16601,2964.jpg,443,665,54,99,60,107,0,0.71751773,0.2824823
16602,1378.jpg,773,1200,477,363,537,430,0,0.99975497,0.00024498702
16603,1378.jpg,773,1200,911,363,954,392,0,0.9725381,0.02746189
16604,1378.jpg,773,1200,589,285,648,342,0,0.9965622,0.0034378343
16605,1378.jpg,773,1200,764,359,809,409,0,0.8484442,0.15155579
16606,1378.jpg,773,1200,316,381,363,416,0,0.5099856,0.4900143
16607,1378.jpg,773,1200,178,339,207,367,0,0.99652535,0.0034746723
16608,1378.jpg,773,1200,111,377,157,429,0,0.8917674,0.10823257
16609,1378.jpg,773,1200,167,428,234,489,0,0.97644335,0.02355673
16610,1378.jpg,773,1200,957,330,980,351,0,0.13912988,0.8608701
16611,1378.jpg,773,1200,75,362,116,402,0,0.92422163,0.07577832
16612,1378.jpg,773,1200,727,328,758,365,0,0.9769868,0.023013193
16613,1378.jpg,773,1200,235,352,269,382,0,0.8563398,0.14366016
16614,1378.jpg,773,1200,816,312,835,331,0,0.20757641,0.7924236
16615,1378.jpg,773,1200,382,329,407,354,0,0.48837104,0.51162905
16616,1378.jpg,773,1200,1059,317,1079,336,0,0.17959936,0.82040066
16617,1378.jpg,773,1200,1089,310,1107,330,0,0.43893477,0.5610652
16618,1378.jpg,773,1200,38,350,70,383,0,0.54145736,0.45854264
16619,1378.jpg,773,1200,417,337,436,356,0,0.18553635,0.8144636
16620,1378.jpg,773,1200,1138,330,1163,357,0,0.0002998361,0.9997002
16621,1378.jpg,773,1200,935,312,951,329,0,0.23845242,0.76154757
16622,1378.jpg,773,1200,309,341,336,372,0,0.42874655,0.5712535
16623,1378.jpg,773,1200,786,309,797,328,0,0.27664804,0.72335196
16624,2879.jpg,406,650,225,168,305,256,0,0.9905104,0.009489526
16625,2879.jpg,406,650,552,141,597,191,0,0.08773861,0.91226137
16626,2879.jpg,406,650,547,55,565,73,0,0.36114427,0.6388557
16627,1653.jpg,413,620,246,39,317,119,0,0.9998603,0.0001397
16628,420.jpg,380,620,279,151,315,199,0,0.97023386,0.029766189
16629,420.jpg,380,620,445,124,459,139,0,0.83174944,0.16825055
16630,420.jpg,380,620,79,109,118,164,0,0.9955723,0.0044276845
16631,420.jpg,380,620,471,111,481,124,0,0.7800488,0.21995121
16632,420.jpg,380,620,319,106,331,119,0,0.74663466,0.25336528
16633,420.jpg,380,620,406,134,419,151,0,0.7546235,0.24537651
16634,420.jpg,380,620,181,106,192,118,0,0.4758794,0.5241206
16635,420.jpg,380,620,359,108,368,118,0,0.8199715,0.18002844
16636,420.jpg,380,620,137,110,148,122,0,0.8757413,0.12425869
16637,420.jpg,380,620,609,106,617,115,0,0.65251577,0.3474842
16638,420.jpg,380,620,436,118,445,128,0,0.4417706,0.5582294
16639,420.jpg,380,620,415,120,426,133,0,0.42210945,0.5778906
16640,420.jpg,380,620,479,125,501,165,0,0.5108713,0.48912874
16641,3927.jpg,489,670,452,147,476,178,0,0.20193012,0.79806983
16642,3927.jpg,489,670,117,152,144,185,0,0.042022914,0.9579771
16643,3927.jpg,489,670,88,192,115,219,0,0.81955385,0.18044618
16644,980.jpg,454,700,143,220,212,299,0,0.44100726,0.5589928
16645,980.jpg,454,700,314,159,359,221,0,0.0021956123,0.99780434
16646,980.jpg,454,700,34,98,56,120,0,0.6959378,0.3040622
16647,980.jpg,454,700,438,114,471,149,0,0.03405553,0.9659445
16648,980.jpg,454,700,399,142,431,176,0,0.15168694,0.84831303
16649,980.jpg,454,700,78,45,88,60,0,0.26692754,0.73307246
16650,980.jpg,454,700,92,98,106,116,0,0.26595387,0.73404616
16651,980.jpg,454,700,166,89,180,107,0,0.741671,0.2583289
16652,980.jpg,454,700,278,80,287,92,0,0.32808346,0.67191654
16653,980.jpg,454,700,491,101,509,123,0,0.2891335,0.7108665
16654,980.jpg,454,700,515,41,528,60,0,0.09253781,0.90746224
16655,980.jpg,454,700,424,71,432,81,0,0.47777012,0.5222299
16656,980.jpg,454,700,13,217,55,264,0,0.68297946,0.31702048
16657,980.jpg,454,700,107,84,120,100,0,0.053257216,0.94674283
16658,980.jpg,454,700,17,68,23,76,0,0.74790543,0.25209457
16659,1959.jpg,360,640,43,87,57,110,0,0.3651222,0.63487786
16660,1959.jpg,360,640,502,135,507,141,0,0.5502994,0.44970053
16661,1959.jpg,360,640,423,128,427,133,0,0.585038,0.41496208
16662,1959.jpg,360,640,184,140,190,146,0,0.39114133,0.60885864
16663,1959.jpg,360,640,406,129,410,134,0,0.31100482,0.6889952
16664,1959.jpg,360,640,363,145,369,153,0,0.23199667,0.76800334
16665,3062.jpg,245,420,242,73,257,91,0,0.66307455,0.33692548
16666,3062.jpg,245,420,340,87,349,99,0,0.60046357,0.3995365
16667,3062.jpg,245,420,97,62,114,82,0,0.45114556,0.54885435
16668,2810.jpg,337,600,259,115,297,160,0,0.9580969,0.041903134
16669,2810.jpg,337,600,402,66,444,109,0,0.9801603,0.019839726
16670,1296.jpg,432,650,500,172,512,187,0,0.6740815,0.32591847
16671,1296.jpg,432,650,399,186,404,192,0,0.65298873,0.34701124
16672,1296.jpg,432,650,428,191,434,200,0,0.5875601,0.4124399
16673,1296.jpg,432,650,225,185,231,194,0,0.15708816,0.84291184
16674,1296.jpg,432,650,335,190,341,198,0,0.4917808,0.50821924
16675,1296.jpg,432,650,218,196,223,202,0,0.25211415,0.7478859
16676,1296.jpg,432,650,306,190,310,195,0,0.5719896,0.42801037
16677,1296.jpg,432,650,325,190,329,195,0,0.25085843,0.7491416
16678,1296.jpg,432,650,197,226,205,235,0,0.45125058,0.5487494
16679,1296.jpg,432,650,283,183,289,191,0,0.3914752,0.6085248
16680,3444.jpg,512,768,225,116,293,200,0,0.99997985,2.0102087e-05
16681,3444.jpg,512,768,567,150,645,278,0,0.964924,0.035076085
16682,1993.jpg,666,1000,474,54,577,193,0,0.0017405628,0.9982595
16683,1993.jpg,666,1000,680,103,782,255,0,0.014174831,0.9858251
16684,1993.jpg,666,1000,640,183,650,197,0,0.49528018,0.50471973
16685,1993.jpg,666,1000,436,182,444,194,0,0.19501355,0.8049864
16686,1993.jpg,666,1000,357,192,363,200,0,0.58849674,0.41150323
16687,3380.jpg,1080,1920,142,315,232,406,0,0.23915474,0.76084524
16688,3380.jpg,1080,1920,527,392,622,485,0,0.9689442,0.03105584
16689,3380.jpg,1080,1920,1485,92,1631,294,0,0.99995744,4.259114e-05
16690,3380.jpg,1080,1920,1189,277,1206,305,0,0.52709055,0.47290948
16691,3380.jpg,1080,1920,1330,270,1346,289,0,0.28301105,0.716989
16692,293.jpg,366,550,265,176,294,205,0,0.08035959,0.9196405
16693,293.jpg,366,550,123,201,154,237,0,0.019075789,0.98092425
16694,293.jpg,366,550,345,150,363,169,0,0.8088455,0.19115451
16695,293.jpg,366,550,448,142,456,153,0,0.30110878,0.6988913
16696,293.jpg,366,550,423,145,433,158,0,0.34638727,0.65361273
16697,293.jpg,366,550,113,118,121,128,0,0.85868084,0.1413191
16698,293.jpg,366,550,469,139,475,146,0,0.25117633,0.74882364
16699,293.jpg,366,550,332,129,339,137,0,0.44735667,0.55264336
16700,293.jpg,366,550,396,157,407,171,0,0.06989791,0.93010205
16701,293.jpg,366,550,209,129,218,140,0,0.87211835,0.12788165
16702,293.jpg,366,550,310,130,316,137,0,0.12557912,0.8744209
16703,293.jpg,366,550,0,121,4,131,0,0.5046296,0.49537042
16704,293.jpg,366,550,243,131,249,139,0,0.2724447,0.72755533
16705,2256.jpg,427,640,479,137,500,165,0,0.9502409,0.04975912
16706,2256.jpg,427,640,318,133,341,162,0,0.019989887,0.9800101
16707,2256.jpg,427,640,206,124,230,158,0,0.39849216,0.60150784
16708,2256.jpg,427,640,429,126,456,156,0,0.6981305,0.3018695
16709,2256.jpg,427,640,629,130,640,155,0,0.9414692,0.058530882
16710,2256.jpg,427,640,539,141,554,167,0,0.89831567,0.10168439
16711,3103.jpg,431,767,258,185,281,204,0,0.36924008,0.63075995
16712,3103.jpg,431,767,109,176,120,189,0,0.76440054,0.2355995
16713,3103.jpg,431,767,713,164,722,174,0,0.88850844,0.11149157
16714,3103.jpg,431,767,529,183,549,206,0,0.04104459,0.9589554
16715,3103.jpg,431,767,606,163,613,171,0,0.54456246,0.45543754
16716,3103.jpg,431,767,471,176,480,188,0,0.6702658,0.32973424
16717,3103.jpg,431,767,307,182,317,194,0,0.5433534,0.45664656
16718,3103.jpg,431,767,174,170,181,178,0,0.17318667,0.8268133
16719,3103.jpg,431,767,560,154,566,161,0,0.07526048,0.9247395
16720,1854.jpg,420,800,280,133,326,192,0,2.4473851e-05,0.99997556
